,Image,MP_ID,X_mm,X_pix,Y_mm,Y_pix,Z_mm,electrode_0,electrode_0_cnx,notes,rad_um,sweeps,z_electrode_0
10,ZSeries-11292017-0946-036,['TSeries_130_5'],-8666.73731542,330,-7466.11256602,372,94.592,70.976074997,excitatory,,5.0,"[[134, 144, 154, 164, 174, 184, 194, 204, 214, 224]]",-70.13
11,ZSeries-11292017-0946-036,['TSeries_30_5'],-8708.67208854,217,-7487.82301345,314,69.282,71.2028494811,no cnx,,5.0,"[array([ 34,  44,  54,  64,  74,  84,  94, 104, 114, 124])]",-44.82
12,ZSeries-11292017-0946-036,['TSeries_330_5'],-8764.15578182,66,-7557.23546562,126,103.892,159.9561864,no cnx,,5.0,"[array([334, 344, 354, 364, 374, 384, 394, 404, 414, 424])]",-79.43
13,ZSeries-11292017-0946-036,['TSeries_330_7'],-8664.96391464,335,-7462.07578815,383,103.892,80.249991104,excitatory,,5.0,"[[336, 346, 356, 366, 376, 386, 396, 406, 416, 426]]",-79.43
14,ZSeries-11292017-0946-036,['TSeries_30_7'],-8758.94005376,81,-7554.21973755,134,69.282,140.249375047,no cnx,,5.0,"[array([ 36,  46,  56,  66,  76,  86,  96, 106, 116, 126])]",-44.82
15,ZSeries-11292017-0946-036,['TSeries_130_7'],-8693.08095495,259,-7518.79984506,230,94.592,93.1482065235,no cnx,,5.0,"[array([136, 146, 156, 166, 176, 186, 196, 206, 216, 226])]",-70.13
16,ZSeries-11292017-0946-036,['TSeries_330_10'],-8705.82343716,224,-7570.94491068,89,103.892,137.865936783,no cnx,,5.0,"[array([339, 349, 359, 369, 379, 389, 399, 409, 419, 429])]",-79.43
17,ZSeries-11292017-0946-036,['TSeries_230_1'],-8676.70655179,303,-7477.72143242,341,101.312,79.8921269695,no cnx,,5.0,"[array([230, 240, 250, 260, 270, 280, 290, 300, 310, 320])]",-76.85
18,ZSeries-11292017-0946-036,['TSeries_30_8'],-8639.8560506,403,-7471.42544191,358,69.282,47.810551284,no cnx,,5.0,"[array([ 37,  47,  57,  67,  77,  87,  97, 107, 117, 127])]",-44.82
19,ZSeries-11292017-0946-036,['TSeries_230_5'],-8775.62960633,35,-7532.8280253,192,101.312,155.268753023,no cnx,,5.0,"[array([234, 244, 254, 264, 274, 284, 294, 304, 314, 324])]",-76.85
20,ZSeries-11292017-0946-036,['TSeries_130_4'],-8638.78080001,406,-7393.533151,569,94.592,105.005863519,no cnx,,5.0,"[array([133, 143, 153, 163, 173, 183, 193, 203, 213, 223])]",-70.13
21,ZSeries-11292017-0946-036,['TSeries_230_9'],-8692.29768538,261,-7484.71056127,322,101.312,86.1403327266,no cnx,,5.0,"[array([238, 248, 258, 268, 278, 288, 298, 308, 318, 328])]",-76.85
22,ZSeries-11292017-0946-036,['TSeries_230_7'],-8693.64174863,257,-7451.91541819,411,101.312,87.2219156206,no cnx,,5.0,"[array([236, 246, 256, 266, 276, 286, 296, 306, 316, 326])]",-76.85
23,ZSeries-11292017-0946-036,['TSeries_230_8'],-8736.65177234,141,-7537.66665297,179,101.312,130.261987767,no cnx,,5.0,"[array([237, 247, 257, 267, 277, 287, 297, 307, 317, 327])]",-76.85
24,ZSeries-11292017-0946-036,['TSeries_130_9'],-8732.32760158,153,-7528.20828775,204,94.592,118.778977964,no cnx,,5.0,"[array([138, 148, 158, 168, 178, 188, 198, 208, 218, 228])]",-70.13
25,ZSeries-11292017-0946-036,['TSeries_30_2'],-8742.27366957,126,-7498.03789408,286,69.282,100.927720168,no cnx,,5.0,"[array([ 31,  41,  51,  61,  71,  81,  91, 101, 111, 121])]",-44.82
26,ZSeries-11292017-0946-036,['TSeries_330_2'],-8692.38280475,261,-7448.3663431,420,103.892,89.7626971089,no cnx,,5.0,"[array([331, 341, 351, 361, 371, 381, 391, 401, 411, 421])]",-79.43
27,ZSeries-11292017-0946-036,['TSeries_330_3'],-8759.04834151,80,-7607.77224348,10,103.892,189.514163995,no cnx,,5.0,"[array([332, 342, 352, 362, 372, 382, 392, 402, 412, 422])]",-79.43
28,ZSeries-11292017-0946-036,['TSeries_230_2'],-8760.30728538,77,-7554.87066245,132,101.312,154.789240474,no cnx,,5.0,"[array([231, 241, 251, 261, 271, 281, 291, 301, 311, 321])]",-76.85
29,ZSeries-11292017-0946-036,['TSeries_130_1'],-8622.92085377,449,-7402.40396839,545,94.592,102.784840615,no cnx,,5.0,"[array([130, 140, 150, 160, 170, 180, 190, 200, 210, 220])]",-70.13
30,ZSeries-11292017-0946-036,['TSeries_30_10'],-8676.95219605,302,-7461.21056127,386,69.282,50.0253895735,no cnx,,5.0,"[array([ 39,  49,  59,  69,  79,  89,  99, 109, 119, 129])]",-44.82
31,ZSeries-11292017-0946-036,['TSeries_130_8'],-8660.82343716,346,-7443.26349092,434,94.592,75.067936947,no cnx,,5.0,"[array([137, 147, 157, 167, 177, 187, 197, 207, 217, 227])]",-70.13
32,ZSeries-11292017-0946-036,['TSeries_230_4'],-8659.23372966,350,-7477.45261977,342,101.312,77.2944306054,no cnx,,5.0,"[array([233, 243, 253, 263, 273, 283, 293, 303, 313, 323])]",-76.85
33,ZSeries-11292017-0946-036,['TSeries_30_6'],-8647.1139921,383,-7417.39409962,504,69.282,69.4860521326,no cnx,,5.0,"[array([ 35,  45,  55,  65,  75,  85,  95, 105, 115, 125])]",-44.82
34,ZSeries-11292017-0946-036,['TSeries_330_8'],-8728.94132491,162,-7493.79568064,297,103.892,110.236969125,no cnx,,5.0,"[array([337, 347, 357, 367, 377, 387, 397, 407, 417, 427])]",-79.43
35,ZSeries-11292017-0946-036,['TSeries_230_6'],-8700.89969013,238,-7529.87108617,200,101.312,107.281243605,no cnx,,5.0,"[array([235, 245, 255, 265, 275, 285, 295, 305, 315, 325])]",-76.85
36,ZSeries-11292017-0946-036,['TSeries_230_3'],-8714.60913519,200,-7554.33303716,134,101.312,128.299037134,no cnx,,5.0,"[array([232, 242, 252, 262, 272, 282, 292, 302, 312, 322])]",-76.85
37,ZSeries-11292017-0946-036,['TSeries_330_1'],-8717.11356839,194,-7523.63388459,217,103.892,113.60508071,no cnx,,5.0,"[array([330, 340, 350, 360, 370, 380, 390, 400, 410, 420])]",-79.43
38,ZSeries-11292017-0946-036,['TSeries_30_3'],-8731.78997629,154,-7536.47810277,182,69.282,110.246334127,no cnx,,5.0,"[array([ 32,  42,  52,  62,  72,  82,  92, 102, 112, 122])]",-44.82
